// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

2530,FACEWORM_DARK,黑暗脸虫,黑暗脸虫,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,VENOM_BUG,剧毒的卵,剧毒的卵,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,FACEWORM_QUEEN_R,脸虫女王,脸虫女王,160,475840,1,2010,2010,1,1580,2483,172,164,97,99,86,131,145,67,10,12,1,1,89,0x37B5,100,1072,672,384,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,FACEWORM_QUEEN_G,脸虫女王,脸虫女王,160,475840,1,2010,2010,1,1580,2483,172,164,97,99,86,131,145,67,10,12,1,1,89,0x37B5,100,1072,672,384,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,FACEWORM_QUEEN_B,脸虫女王,脸虫女王,160,475840,1,2010,2010,1,1580,2483,172,164,97,99,86,131,145,67,10,12,1,1,89,0x37B5,100,1072,672,384,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,FACEWORM_QUEEN_Y,脸虫女王,脸虫女王,160,475840,1,2010,2010,1,1580,2483,172,164,97,99,86,131,145,67,10,12,1,1,89,0x37B5,100,1072,672,384,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2536,HIDDEN_MOB3
//2537,HIDDEN_MOB4
2538,E_KING_PORING,波利之王,波利之王,175,95000000,1,10000,10000,1,5000,10000,0,10,100,100,65,100,255,255,10,12,1,3,25,0x39A5,160,1672,672,480,1000000,10020,1000,4005,100,2286,200,5035,10000,2344,2500,2346,2500,2350,2500,2348,2500,2655,500,7126,10000,18785,10,19587,10,4197,1
//2539,HIDDEN_MOB5
//2540,FACEWORM_EGG
//2541,FACEWORM_LARVA
2542,IRENE_ELDER,艾琳的监护者,艾琳的监护者,160,4249350,1,10000,10000,2,2501,3501,216,134,172,150,164,203,155,88,10,12,1,6,81,0x37B5,125,1152,384,288,1000000,617,5500,603,2250,732,450,12623,9000,12616,9000,15121,50,6223,9000,1285,5000,1813,5000,16017,5000,28310,50,28311,50,0,0
2543,PAYONSOLDIER,斐扬战士,斐扬战士,121,19100,1,1900,1425,3,308,375,90,37,105,69,59,35,80,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,0,0
2544,PAYONSOLDIER2,斐扬护卫,斐扬护卫,121,19100,1,1900,1425,3,308,375,90,37,105,69,59,35,80,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,7115,4000,7116,3000,528,1000,510,10,0,0,0,0,0,0,0,0,0,0,0,0
2545,GUARDDOG,护卫犬,护卫犬,115,17168,1,2565,1923,1,642,787,86,20,114,56,59,82,77,54,10,12,0,6,27,0x3795,140,824,432,360,0,0,0,0,0,0,0,528,5000,13028,10,1268,10,932,4500,628,20,919,5500,537,400,0,0,0,0,0,0
2546,GUARDDOG2,巡逻犬,巡逻犬,115,17168,1,2565,1923,1,642,787,86,20,114,56,59,82,77,54,10,12,0,6,27,0x3795,140,824,432,360,0,0,0,0,0,0,0,528,5000,13028,10,1268,10,932,4500,628,20,919,5500,537,400,0,0,0,0,0,0
//2547,MER_GARM_BABY
//2548,MER_HILLSRION
2549,GEFFEN_MAGE_1,初心者,初心者,90,100000,1,8900,4550,1,1329,1424,64,38,50,50,50,50,130,50,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,GEFFEN_MAGE_2,初级魔法师,初级魔法师,95,200000,1,9440,4430,3,1478,1649,129,18,40,40,50,80,130,60,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,GEFFEN_MAGE_3_1,小盗贼,小盗贼,100,300000,1,9780,3665,1,1478,1632,93,36,70,70,40,40,140,60,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,GEFFEN_MAGE_3_2,吉芬铁匠,吉芬铁匠,100,300000,1,9780,3665,1,1478,1632,93,36,70,50,70,40,140,40,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,GEFFEN_MAGE_3_3,刺客,刺客,100,300000,1,9780,3665,1,1478,1632,93,36,60,80,30,30,140,70,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,GEFFEN_MAGE_4,武僧,武僧,105,400000,1,11660,4370,1,1477,1633,114,21,60,60,60,60,140,60,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,GEFFEN_MAGE_5,巫师,巫师,110,600000,1,15610,4861,3,1654,1906,107,21,40,70,40,100,150,60,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,GEFFEN_MAGE_6,十字军,十字军,120,1000000,1,20560,10010,1,1480,1601,66,47,120,120,120,50,150,60,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,GEFFEN_MAGE_7,影狼,影狼,130,1200000,1,26100,12030,1,1761,2026,135,10,100,100,100,100,145,100,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,GEFFEN_MAGE_8,符文骑士,符文骑士,140,1400000,1,46150,18900,1,1676,1869,120,60,150,100,100,50,170,100,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,GEFFEN_MAGE_9,大主教,大主教,145,1600000,1,52060,24105,1,1763,2048,140,57,50,100,50,200,220,75,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,GEFFEN_MAGE_10,流浪舞者,流浪舞者,150,2000000,1,60027,40237,7,1950,2250,165,62,200,150,50,50,170,100,10,12,1,7,20,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,GEFFEN_MAGE_11,大法师,大法师,155,5000000,1,75335,52130,3,2045,2465,170,65,50,100,100,200,220,100,10,12,1,7,60,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,GEFFEN_MAGE_12,大法师,大法师,160,7000000,1,151317,123000,3,2410,3010,175,65,50,100,100,250,220,100,10,12,1,7,60,0x21A5,145,1290,1140,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,FEI_KANABIAN,菲·卡纳比安,菲·卡纳比安,160,8000000,1,157975,110571,3,1710,3060,175,65,50,100,100,250,220,100,10,12,1,7,80,0x37B5,145,1290,1140,576,10000,617,1000,618,1000,607,100,12623,55,12616,55,15121,5,28310,5,28311,5,2997,5,2999,5,18828,5,18830,50,4557,1
2564,GEFFEN_FENRIR,芬里尔,芬里尔,160,20000000,1,323300,300000,10,2160,3060,200,70,200,100,200,200,220,100,10,12,1,7,80,0x37B5,145,1290,1140,576,10000,617,1000,618,1000,607,100,12623,55,12616,55,15121,5,28310,5,28311,5,2997,5,2999,5,18828,5,18830,50,4556,1
//2565,ALPHONSE
//2566,ALPHONSE_JR
//2567,E_GEFFEN_MAGE_3_2
//2568,E_GEFFEN_MAGE_3_3
//2569,G_ANOPHELES
//2570,G_BREEZE
//2571,G_BUTOIJO
//2572,G_CARAMEL
//2573,G_CHONCHON
//2574,G_CIVIL_SERVANT
//2575,G_COCO
//2576,G_CREAMY
//2577,G_FABRE
//2578,G_HORN
//2579,G_HYLOZOIST
//2580,G_KAHO
//2581,G_LUDE
//2582,G_LUNATIC
//2583,G_MARTIN
//2584,G_MINERAL
//2585,G_MOLE
//2586,G_NERAID
//2587,G_OBSIDIAN
//2588,G_PITMAN
//2589,G_POPORING
//2590,G_ROCKER
//2591,G_SAVAGE
2592,G_SIORAVA,西奥拉瓦,西奥拉瓦,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,G_SIROMA,西罗马,西罗马,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,G_SNOWIER,雪怪,雪怪,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2595,G_STAINER
//2596,G_STAPO
//2597,G_STEEL_CHONCHON
//2598,G_UNGOLIANT
//2599,G_WILD_RIDER
//2600,G_WOLF
//2601,G_YOYO
//2602,G_ZIPPER_BEAR
//2603,C1_ZOMBIE_SLAUGHTER
//2604,C2_ZOMBIE_PRISONER
//2605,C3_ZOMBIE_MASTER
//2606,C4_ZOMBIE
//2607,C5_ZAKUDAM
//2608,C1_YOYO
//2609,C2_YOYO
//2610,C3_WORM_TAIL
//2611,C4_WOOTAN_FIGHTER
//2612,C5_WOOD_GOBLIN
//2613,C1_WOLF
//2614,C2_WIND_GHOST
//2615,C3_WILOW
//2616,C4_WILD_ROSE
//2617,C5_WICKED_NYMPH
//2618,C2_WHISPER
//2619,C3_WEAK_SKELETON
//2620,C4_WANDER_MAN
//2621,C5_VIOLY
//2622,C1_VIOLY
//2623,C2_VIOLY
//2624,C3_VENOMOUS
//2625,C4_VENATU_1
//2626,C5_VAVAYAGA
//2627,C1_VANBERK
//2628,C2_VADON
//2629,C3_UNGOLIANT
//2630,C4_TOUCAN
//2631,C5_TIYANAK
//2632,C2_THIEF_BUG
//2633,C3_THIEF_BUG
//2634,C4_THIEF_BUG
//2635,C5_THARA_FROG
//2636,C1_TEDDY_BEAR
//2637,C2_TATACHO
//2638,C3_TAROU
//2639,C4_TAMRUAN
//2640,C5_STING
//2641,C1_STEM_WORM
//2642,C2_STEEL_CHONCHON
//2643,C3_STAPO
//2644,C4_STALACTIC_GOLEM
//2645,C5_STAINER
//2646,C1_SPORE
//2647,C2_SOLIDER
//2648,C3_SOLDIER_SKELETON
//2649,C4_SOLDIER_SKELETON
//2650,C5_SOLACE
//2651,C1_SOHEE
//2652,C2_SNOWIER
//2653,C3_SNAKE
//2654,C4_SMOKIE
//2655,C5_SLEEPER
//2656,C1_SLEEPER
//2657,C2_SKOGUL
//2658,C3_SKELETON_GENERAL
//2659,C4_SKELETON_GENERAL
//2660,C5_SKEL_WORKER
//2661,C1_SIROMA
//2662,C2_SIDE_WINDER
//2663,C3_SIDE_WINDER
//2664,C4_SHINOBI
//2665,C5_SHELTER
//2666,C1_SHELLFISH
//2667,C2_SHECIL
//2668,C3_SEE_OTTER
2669,C4_SEDORA,赛杜拉,赛杜拉,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2670,C5_SCORPION
//2671,C1_SAVAGE_BABE
//2672,C2_SAVAGE
//2673,C3_SAVAGE
//2674,C4_SAND_MAN
//2675,C5_SALAMANDER
//2676,C1_SAILOR_SKELETON
//2677,C2_ROWEEN
//2678,C3_RODA_FROG
//2679,C4_RODA_FROG
//2680,C5_ROCKER
//2681,C1_RIDEWORD
//2682,C2_RIDEWORD
2683,C3_RICE_CAKE_BOY,米糕小子,米糕小子,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,C4_RETRIBUTION,惩罚者,惩罚者,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,C5_RETRIBUTION,惩罚者,惩罚者,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,C1_RETRIBUTION,惩罚者,惩罚者,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2687,C2_REQUIEM
//2688,C3_REMOVAL
//2689,C5_RED_ERUMA
//2690,C1_RAYDRIC
//2691,C2_RAYDRIC
//2692,C3_RAWREL
//2693,C4_RAKE_SCARABA
//2694,C5_RAGGLER
//2695,C1_RAFFLESIA
//2696,C3_PORING
//2697,C4_PORING
//2698,C5_PORING
//2699,C1_PORING
//2700,C2_PORCELLIO
//2701,C3_POPORING
//2702,C4_POPORING
//2703,C5_POPORING
//2704,C1_POISON_TOAD
//2705,C2_POISON_SPORE
//2706,C3_PLASMA_Y
//2707,C4_PLANKTON
//2708,C5_PITMAN
//2709,C1_PIRANHA
//2710,C2_PINGUICULA_D
//2711,C3_PINGUICULA
//2712,C4_PICKY_
//2713,C5_PHEN
//2714,C1_PETIT
//2715,C2_PETIT
//2716,C3_PENOMENA
//2717,C4_PENOMENA
//2718,C5_PECOPECO
//2719,C1_PASANA
//2720,C2_PARASITE
//2721,C3_OWL_DUKE
//2722,C4_ORK_WARRIOR
//2723,C5_ORC_ZOMBIE
//2724,C1_ORC_SKELETON
//2725,C2_ORC_LADY
//2726,C3_OBSERVATION
//2727,C4_NOXIOUS
//2728,C5_NOVUS
//2729,C1_NOVUS
//2730,C2_NOVUS
//2731,C3_NOVUS
//2732,C4_NIGHTMARE_TERROR
//2733,C5_NG_WRAITH_DEAD
//2734,C1_NG_WANDER_MAN
//2735,C2_NEPENTHES
//2736,C3_NECROMANCER
//2737,C4_MYSTCASE
//2738,C5_MUSCIPULAR
//2739,C1_MUMMY
//2740,C2_MUMMY
//2741,C3_MUKA
//2742,C4_MOROCC_1
//2743,C5_MOROCC_1
//2744,C1_MOROCC_1
//2745,C2_MOLE
//2746,C3_MIYABI_NINGYO
//2747,C4_MINOROUS
//2748,C5_MINOROUS
//2749,C1_MINOROUS
//2750,C2_MINERAL
//2751,C3_MIMING
//2752,C4_MIMIC
//2753,C5_MIMIC
//2754,C1_METALLER
//2755,C2_METALING
//2756,C3_METALING
//2757,C4_MERMAN
//2758,C5_MENBLATT
//2759,C1_MEDUSA
//2760,C2_MARTIN
//2761,C3_MARIONETTE
2762,C4_MARIN,冰波利,冰波利,37,987,1,0,0,1,69,83,32,8,24,5,10,5,30,15,10,12,1,3,41,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2763,C5_MARDUK
//2764,C1_MANTIS
//2765,C2_MANDRAGORA
//2766,C3_MANANANGGAL
//2767,C4_MAJORUROS
//2768,C5_MAGNOLIA
//2769,C1_MAGMARING
//2770,C2_LUNATIC
//2771,C3_LUNATIC
//2772,C4_LUDE
//2773,C5_LUCIOLA_VESPA
//2774,C1_LOLI_RURI
//2775,C2_LIVE_PEACH_TREE
//2776,C3_LITTLE_PORING
//2777,C4_LITTLE_FATUM
//2778,C5_LI_ME_MANG_RYANG
//2779,C1_LES
//2780,C2_LEIB_OLMAI
//2781,C3_LEAF_CAT
//2782,C4_L_WHIKEBAIN
//2783,C5_L_EREMES
//2784,C1_KOBOLD_ARCHER
//2785,C2_KOBOLD_1
//2786,C3_KNOCKER
//2787,C4_KIND_OF_BEETLE
//2788,C5_KASA
//2789,C1_KARAKASA
//2790,C2_ISIS
//2791,C3_ISILLA
//2792,C4_INJUSTICE
//2793,C5_INCREASE_SOIL
//2794,C1_ICE_TITAN
//2795,C2_IARA
//2796,C3_HYEGUN
//2797,C4_HUNTER_FLY
//2798,C5_HORNET
//2799,C1_HORN_SCARABA
//2800,C2_HORN
//2801,C3_HODREMLIN
//2802,C4_HODE
//2803,C5_HILL_WIND_1
//2804,C1_HILL_WIND_1
//2805,C2_HIGH_ORC
//2806,C3_HARPY
//2807,C4_HARPY
//2808,C5_GREEN_IGUANA
//2809,C1_GREATEST_GENERAL
//2810,C2_GRAND_PECO
//2811,C3_GRAND_PECO
//2812,C4_GOLEM
//2813,C5_GOBLIN_1
//2814,C1_GOBLIN_1
//2815,C2_GOAT
//2816,C3_GOAT
//2817,C4_GLD_KOBOLD_2
//2818,C5_GLD_KOBOLD_2
//2819,C1_GLD_DARK_SHADOW
//2820,C2_GLD_DARK_SHADOW
//2821,C3_GIANT_HONET
//2822,C4_GHOUL
//2823,C5_GHOUL
//2824,C1_GEOGRAPHER
//2825,C2_GEOGRAPHER
//2826,C3_GARGOYLE
//2827,C4_GARGOYLE
//2828,C5_GALION
//2829,C1_FUR_SEAL
//2830,C2_FREEZER
//2831,C3_FREEZER
//2832,C4_FERUS_
//2833,C5_FARMILIAR
//2834,C1_FAKE_ANGEL
//2835,C2_FABRE
//2836,C3_FABRE
//2837,C4_EXPLOSION
//2838,C5_EVIL_DRUID
//2839,C1_ELDER_WILOW
//2840,C2_ELDER_WILOW
//2841,C3_ECHIO
//2842,C4_DUSTINESS
//2843,C1_DRYAD
//2844,C2_DROSERA
//2845,C3_DROPS
//2846,C4_DRILLER
//2847,C5_DRAINLIAR
//2848,C1_DRAGON_TAIL
//2849,C2_DRACO
//2850,C3_DOLOMEDES
//2851,C4_DOKEBI
//2852,C5_DISGUISE
//2853,C1_DIMIK_1
//2854,C2_DEVIRUCHI
//2855,C3_DESERT_WOLF_B
//2856,C4_DESERT_WOLF_B
//2857,C5_DENIRO
//2858,C1_DEATHWORD
//2859,C2_DEATHWORD
//2860,C3_DEATHWORD
//2861,C4_DARK_PRIEST
//2862,C5_DANCING_DRAGON
//2863,C1_CREAMY
//2864,C2_CORNUTUS
//2865,C3_COOKIE
//2866,C4_CONSTANT
//2867,C5_COMODO
//2868,C1_COCO
//2869,C2_COCO
//2870,C3_CLOCK
//2871,C4_CLOCK
//2872,C5_CHONCHON
//2873,C1_CENTIPEDE
//2874,C2_CENERE
//2875,C3_CELIA
//2876,C4_CATERPILLAR
//2877,C5_CARAT
//2878,C1_CARAMEL
//2879,C2_BUNGISNGIS
//2880,C3_BREEZE
//2881,C4_BREEZE
//2882,C5_BRADIUM_GOLEM
//2883,C1_BLOOD_BUTTERFLY
//2884,C3_BIGFOOT
//2885,C4_BATHORY
//2886,C5_BANSHEE_MASTER
//2887,C1_BANSHEE
//2888,C2_BANASPATY
//2889,C3_ASSULTER
//2890,C4_ARGOS
//2891,C5_ARGIOPE
//2892,C1_ARGIOPE
//2893,C2_ARCLOUSE
//2894,C3_ARCLOUSE
//2895,C4_APOCALIPS
//2896,C5_ANTLER_SCARABA
//2897,C1_ANTIQUE_BOOK
//2898,C2_ANTIQUE_BOOK
//2899,C4_ANOLIAN
//2900,C5_ANGRA_MANTIS
//2901,C1_ANGRA_MANTIS
//2902,C2_ANDRE
//2903,C3_ANCIENT_MIMIC
//2904,C4_ANACONDAQ
//2905,C5_AMBERNITE
//2906,C1_ALNOLDI
//2907,C2_ALLIGATOR
//2908,C3_ALIZA
//2909,C4_ALICEL
//2910,C5_ALARM
//2911,C1_AGAV
//2912,C2_ACIDUS_
//2913,C3_ACIDUS_
//2914,E_GEFFEN_MAGE_3_1
//2915,HIDDEN_MOB6
2916,BIG_BEN,噩梦古钟魔,噩梦古钟魔,133,45739,1,6553,3595,1,871,974,359,12,189,25,125,45,69,33,10,12,2,0,42,0x3295,300,1008,1200,540,0,0,0,0,0,0,0,7067,3000,953,5000,6090,500,2138,10,12738,10,6224,500,0,0,0,0,0,0,4299,1
2917,BIG_BELL,噩梦古钟镜魔,噩梦古钟镜魔,133,45739,1,6553,3595,1,871,974,359,12,189,25,125,45,69,33,10,12,2,0,42,0x3295,300,1008,1200,540,0,0,0,0,0,0,0,7067,3000,953,5000,6090,500,2138,10,12738,10,6224,500,0,0,0,0,0,0,4299,1
2918,TIME_KEEPER,噩梦钟塔守护者,噩梦钟塔守护者,140,64000,1,1305,1467,3,388,458,96,60,80,28,40,25,73,45,10,12,2,0,80,0x91,200,1072,672,384,0,0,0,0,0,0,0,1095,5335,7054,5335,999,500,520,850,2109,1,7026,2000,7027,2000,0,0,0,0,4229,1
2919,NEO_PUNK,噩梦朽魔,噩梦朽魔,146,130131,1,7117,5712,1,1802,2833,87,81,67,39,30,35,95,45,10,12,0,3,24,0x3795,300,1500,720,360,0,0,0,0,0,0,0,6561,2000,7322,500,7001,1500,7320,1000,0,0,0,0,0,0,0,0,0,0,4313,1
2920,ARC_ELDER,噩梦邪灵魔导士,噩梦邪灵魔导士,128,40000,1,3933,2949,1,637,818,77,82,85,66,55,113,86,61,10,12,1,7,80,0x3295,300,768,360,360,0,0,0,0,0,0,0,7567,2500,2422,2,7563,4000,2109,1,12183,50,7563,100,1061,2500,0,0,0,0,4251,1
2921,OWL_VISCOUNT,噩梦鹗枭首领,噩梦鹗枭首领,130,121000,1,3042,2282,2,449,650,88,25,72,65,55,102,77,72,10,12,2,6,60,0x37B5,175,1345,824,440,0,0,0,0,0,0,0,7071,3500,7063,2500,1716,2,1472,1,1629,2,693,100,5045,5,0,0,0,0,4237,1
2922,G_OWL_VISCOUNT,噩梦鹗枭男爵,噩梦鹗枭男爵,130,121000,1,3042,2282,2,449,650,88,25,72,65,55,102,77,72,10,12,2,6,60,0x37B5,175,1345,824,440,0,0,0,0,0,0,0,7071,3500,7063,2500,1716,2,1472,1,1629,2,693,100,5045,5,0,0,0,0,4238,1
2923,OWL_MARQUEES,噩梦鹗枭男爵,噩梦鹗枭男爵,130,121000,1,3042,2282,2,449,650,88,25,72,65,55,102,77,72,10,12,2,6,60,0x37B5,175,1345,824,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2924,T_ELDER_WILOW
//2925,T_WILOW
//2926,T_HARPY
//2927,T_MINERAL
//2928,T_GIBBET
//2929,T_PLASMA_G
//2930,T_SOLACE
//2931,T_METALING
//2932,T_POPORING
//2933,T_DEVILING
//2934,T_ARCHANGELING
//2935,T_EVIL_CLOUD_HERMIT
//2936,E_GHOSTRING
2937,M_LOKI,洛基,洛基,155,380000,1,2010,2010,1,1639,2815,246,86,122,122,105,67,169,72,10,12,1,6,67,0x37B5,100,480,480,288,1005,0,0,0,0,0,0,2556,5,2856,5,18997,5,2857,5,18891,5,28327,5,15023,5,6607,50,6608,5,4127,1
2938,MM_MAGIC_SEAL,魔法封印,魔法封印,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,MM_EVIL_SHADOW1,恶魔之影,恶魔之影,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,MM_EVIL_SHADOW2,恶魔之影,恶魔之影,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,MM_EVIL_SHADOW3,恶魔之影,恶魔之影,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,MM_EVIL_FANATICS,恶魔狂热者,恶魔狂热者,175,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,0,23,0x0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2943,MM_ICE_MINE
//2944,J_HORNET
//2945,J_MUMMY
//2946,J_ANUBIS
//2947,J_EGGYRA
2948,CURSED_SOLDIER,变异僵尸(诅咒),变异僵尸(诅咒),140,120000,1,3515,3087,9,810,940,85,35,81,50,64,56,127,23,10,12,1,1,69,0x3695,150,1960,576,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,800,0,0
2949,CURSED_SENTINEL,嗜血怪人(诅咒),嗜血怪人(诅咒),140,120000,1,2724,2244,2,844,942,84,41,120,65,66,41,89,26,10,12,2,7,67,0x3885,175,914,1344,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,800,0,0
2950,BROKEN_MIND,镜妖(诅咒),镜妖(诅咒),140,120000,1,992,1115,1,318,348,67,27,69,37,36,10,53,5,10,12,1,6,67,0x3795,200,920,720,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,800,0,0
2951,FLOATING_WORD,火焰颅骨(诅咒),火焰颅骨(诅咒),140,120000,1,2332,2890,1,767,902,93,40,111,90,60,70,99,65,10,12,0,6,68,0x3195,150,972,648,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,800,0,0
2952,LIKE_LOVE,风魔巫师(诅咒),风魔巫师(诅咒),140,120000,1,918,900,2,165,260,64,51,62,27,25,55,85,20,10,12,1,6,64,0x3795,150,1056,1056,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672,800,0,0
